Ulasan,cleaned_text,kata,skor_tfidf
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,perintah,0.1168119041418446
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,perlu,0.13448455755955885
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,pinjol,0.17376012857999268
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,ragu,0.17376012857999268
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,salah,0.2518601490506923
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,sangat,0.07082702348459635
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,sendiri,0.145749635624674
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,swafoto,0.2942014717989482
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,tanda,0.19934969745216413
"Pendaftaran perlu foto KTP dan foto KTP dengan diri sendiri. Aplikasi nasional sejenis peduli lindungi aja ga perlu swafoto diri dengan KTP. Saya ragu pemerintah bisa jaga data. Lagi pula untuk apa swafoto dengan KTP. Salah salah mengamankan data, jika dicuri bisa dijadikan pinjol dan kejahatan lainnya. Sangat tidak ramah dengan privasi",perlu foto kartu tanda duduk foto kartu tanda duduk diri sendiri nasional jenis peduli lindung tidak_perlu swafoto diri ktp ragu perintah bisa jaga lagi swafoto ktp salah salah aman curi bisa jadi pinjol jahat lain sangat tidak_ramah privasi,tanda duduk,0.20097890600486587
Apik tenan,bagus sungguh,bagus,0.251257955417343
Apik tenan,bagus sungguh,bagus sungguh,0.6844229101365239
Apik tenan,bagus sungguh,sungguh,0.6844229101365239
Ada fitur menarik di dalamnya,tarik,tarik,1.0
JUOSSS mantap,juoss bagus,bagus,1.0
Good,bagus,bagus,1.0
Bermanfaat,manfaat,manfaat,1.0
"MANTAP,semua pelayanan bisa jadi satu aplikasi 👍",mantap semua layan bisa jadi satu bagus,bagus,0.1468348636443869
"MANTAP,semua pelayanan bisa jadi satu aplikasi 👍",mantap semua layan bisa jadi satu bagus,bisa,0.2310476626522122
"MANTAP,semua pelayanan bisa jadi satu aplikasi 👍",mantap semua layan bisa jadi satu bagus,bisa jadi,0.4176039941523376
"MANTAP,semua pelayanan bisa jadi satu aplikasi 👍",mantap semua layan bisa jadi satu bagus,jadi,0.27858801136340877
"MANTAP,semua pelayanan bisa jadi satu aplikasi 👍",mantap semua layan bisa jadi satu bagus,layan,0.2272756376703767
"MANTAP,semua pelayanan bisa jadi satu aplikasi 👍",mantap semua layan bisa jadi satu bagus,layan bisa,0.4176039941523376
"MANTAP,semua pelayanan bisa jadi satu aplikasi 👍",mantap semua layan bisa jadi satu bagus,mantap,0.33265734137508807
"MANTAP,semua pelayanan bisa jadi satu aplikasi 👍",mantap semua layan bisa jadi satu bagus,satu,0.33798905550168784
"MANTAP,semua pelayanan bisa jadi satu aplikasi 👍",mantap semua layan bisa jadi satu bagus,semua,0.2852793134405362
"MANTAP,semua pelayanan bisa jadi satu aplikasi 👍",mantap semua layan bisa jadi satu bagus,semua layan,0.37513066776371284
Mantap responnya,bagus respons,bagus,0.344620825264089
Mantap responnya,bagus respons,respons,0.9387419702955111
Top👍,bagus bagus,bagus,0.5925322537012873
Top👍,bagus bagus,bagus bagus,0.8055467263440858
Buat Dinas,dinas,dinas,1.0
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,duduk,0.2991220905234031
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,jelas,0.2448474241290468
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,kartu,0.3033557891927091
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,kartu tanda,0.31526659899139414
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,kartu tanda duduk,0.31526659899139414
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,padahal,0.1766663252656391
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,padahal jelas,0.27256972319470857
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,perintah,0.18323759678349769
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,tanda,0.31271093258008664
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,tanda duduk,0.31526659899139414
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,terang,0.23868219491482115
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,tidak_bisa,0.13395822786639983
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,tidak_bisa terang,0.27256972319470857
"Tidak bisa mendaftar, keterangannya KTP tidak terdaftar, padahal jelas KTP dr pemerintah.",tidak_bisa terang kartu tanda duduk tidak_daftar padahal jelas kartu tanda duduk perintah,tidak_daftar,0.27256972319470857
Ok,oke,oke,1.0
membantu ukm untuk memasarka produk nya..,bantu ukm memasarka produk,bantu,1.0
Jossss,bagus,bagus,1.0
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,bisa,0.18791680108108644
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,depan,0.2848957847714371
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,depan bisa,0.3253103888324905
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,diy,0.3253103888324905
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,face,0.2562211668546214
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,hanya,0.2848957847714371
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,kota,0.1895245966067002
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,moga,0.22658254714204043
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,moga depan,0.3051030868019638
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,moga depan bisa,0.3253103888324905
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,sayang,0.3141895080281978
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,wilayah,0.3141895080281978
"Sayang , hanya untuk kota,,, semoga kedepan bisa menjangkau wilayah2 yg masuk kedalam DIY. Trimksih,,,😉",sayang hanya kota moga depan bisa jangkau wilayah yg diy trimksih winking face,yg,0.20359031176509162
sangat membantu,sangat bantu,bantu,0.5759798345129332
sangat membantu,sangat bantu,sangat,0.5199220021264758
sangat membantu,sangat bantu,sangat bantu,0.6308156164357782
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,bagi,0.2999103547792754
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,bagi warga,0.3842509697812979
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,bagus,0.15040476186446858
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,bagus sangat,0.31529566717970575
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,bagus sangat bantu,0.32673922943474115
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,bantu,0.19315901847510117
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,bantu bagi,0.4097003203050223
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,sangat,0.1743596174669627
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,sangat bantu,0.21154859598954384
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,sangat bantu bagi,0.42775692185916575
Aplikasi JSS bagus sangat membantu bagi warga Yogyakarta,bagus sangat bantu bagi warga,warga,0.26517667580272986
Semoga bermanfaat,moga manfaat,manfaat,0.4447535169360149
Semoga bermanfaat,moga manfaat,moga,0.5339999662560718
Semoga bermanfaat,moga manfaat,moga manfaat,0.7190537846444868
tidak nyaman digunakan lemot ribet,tidak_nyaman guna lambat sulit,guna,0.44930302194583316
tidak nyaman digunakan lemot ribet,tidak_nyaman guna lambat sulit,lambat,0.47660381892680753
tidak nyaman digunakan lemot ribet,tidak_nyaman guna lambat sulit,sulit,0.3935132476365743
tidak nyaman digunakan lemot ribet,tidak_nyaman guna lambat sulit,tidak_nyaman,0.6450759011071808
Bagus sekali,bagus,bagus,1.0
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,bagus,0.10616372565389093
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,biasa,0.23368664838012448
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,jelek,0.4012248994151343
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,justru,0.19992119651413104
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,justru kasih,0.30193371496928295
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,kasih,0.3436713243127456
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,moderna,0.30193371496928295
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,sangat,0.12307234401634286
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,vaksin,0.3811018002803345
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,warga,0.316916315759836
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,yg,0.3064324507528762
Warga Jogja dikasih vaksin yg biasa (sinovac) warga non jogja malah di kasih vaksin yg bagus (moderna). Sangat memihak 👎👎👎,warga kasih vaksin yg biasa sinovac warga non justru kasih vaksin yg bagus moderna sangat pihak jelek jelek,yg bagus,0.279302365304792
"Kurang terintegrasi dgn keseluruhan sub sistem, mksh🙏",kurang_integrasi seluruh sub terima kasih terima kasih,kasih,0.41765725165077183
"Kurang terintegrasi dgn keseluruhan sub sistem, mksh🙏",kurang_integrasi seluruh sub terima kasih terima kasih,kasih terima,0.32961446842365555
"Kurang terintegrasi dgn keseluruhan sub sistem, mksh🙏",kurang_integrasi seluruh sub terima kasih terima kasih,kasih terima kasih,0.32961446842365555
"Kurang terintegrasi dgn keseluruhan sub sistem, mksh🙏",kurang_integrasi seluruh sub terima kasih terima kasih,seluruh,0.3514451853360399
"Kurang terintegrasi dgn keseluruhan sub sistem, mksh🙏",kurang_integrasi seluruh sub terima kasih terima kasih,terima,0.4317097863631373
"Kurang terintegrasi dgn keseluruhan sub sistem, mksh🙏",kurang_integrasi seluruh sub terima kasih terima kasih,terima kasih,0.4355895646400494
"Kurang terintegrasi dgn keseluruhan sub sistem, mksh🙏",kurang_integrasi seluruh sub terima kasih terima kasih,terima kasih terima,0.32961446842365555
"Dishub, layanan angkutan umum, blm ada di aplikasi ini",dishub layan angkut umum belum_ada,belum_ada,0.6962264153504995
"Dishub, layanan angkutan umum, blm ada di aplikasi ini",dishub layan angkut umum belum_ada,layan,0.378912330168046
"Dishub, layanan angkutan umum, blm ada di aplikasi ini",dishub layan angkut umum belum_ada,umum,0.6096673064998774
Bagus,bagus,bagus,1.0
Semoga mudah,moga mudah,moga,0.7797042615645245
Semoga mudah,moga mudah,mudah,0.626147957353627
bagus,bagus,bagus,1.0
Ok,oke,oke,1.0
Sangat inovatif dan bermanfaat,sangat inovatif manfaat,inovatif,0.8234260934912475
Sangat inovatif dan bermanfaat,sangat inovatif manfaat,manfaat,0.45750997365662893
Sangat inovatif dan bermanfaat,sangat inovatif manfaat,sangat,0.3356398256501364
Aplikasi sering eror,error,error,1.0
Aplikasi gak jelas masa saat verifikasi gagal terus,tidak_jelas masa gagal terus,gagal,0.3517604846053332
Aplikasi gak jelas masa saat verifikasi gagal terus,tidak_jelas masa gagal terus,gagal terus,0.44107462536034076
Aplikasi gak jelas masa saat verifikasi gagal terus,tidak_jelas masa gagal terus,masa,0.44107462536034076
Aplikasi gak jelas masa saat verifikasi gagal terus,tidak_jelas masa gagal terus,masa gagal,0.4605139774210015
Aplikasi gak jelas masa saat verifikasi gagal terus,tidak_jelas masa gagal terus,terus,0.283815014859707
Aplikasi gak jelas masa saat verifikasi gagal terus,tidak_jelas masa gagal terus,tidak_jelas,0.44107462536034076
"Mau daftar gagal terus, jawaban selalu username dah terdaftar padahal belum pernah daftar",mau gagal terus jawab padahal belum_pernah,belum_pernah,0.4777156625137483
"Mau daftar gagal terus, jawaban selalu username dah terdaftar padahal belum pernah daftar",mau gagal terus jawab padahal belum_pernah,gagal,0.36489987533162443
"Mau daftar gagal terus, jawaban selalu username dah terdaftar padahal belum pernah daftar",mau gagal terus jawab padahal belum_pernah,gagal terus,0.4575501878402036
"Mau daftar gagal terus, jawaban selalu username dah terdaftar padahal belum pernah daftar",mau gagal terus jawab padahal belum_pernah,jawab,0.4089630729202661
"Mau daftar gagal terus, jawaban selalu username dah terdaftar padahal belum pernah daftar",mau gagal terus jawab padahal belum_pernah,mau,0.28192186524194857
"Mau daftar gagal terus, jawaban selalu username dah terdaftar padahal belum pernah daftar",mau gagal terus jawab padahal belum_pernah,padahal,0.3096318609013524
"Mau daftar gagal terus, jawaban selalu username dah terdaftar padahal belum pernah daftar",mau gagal terus jawab padahal belum_pernah,terus,0.2944164227421582
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,bantu,0.15647600876954526
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,bantu mudah,0.31127750902790535
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,fasilitas,0.3318937496112714
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,jogja,0.2500604215561226
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,kasih,0.23295218599875958
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,layan,0.188589738019833
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,layan perintah,0.3034395781237241
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,mudah,0.18564132339528702
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,mudah warga,0.34652120509038764
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,perintah,0.23295218599875958
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,sangat,0.14124681957488772
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,sangat bantu,0.17137320443317455
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,sangat bantu mudah,0.3205478136810872
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,terima,0.24079011690294078
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,terima kasih,0.24295409903715476
Sangat membantu dan memudahkan warga jogja untuk menikmati fasilitas serta pelayanan dari pemerintah jogja. Trimakasih,sangat bantu mudah warga nikmat fasilitas layan perintah jogja terima kasih,warga,0.21481672549364036
"susah untuk masuk, setiap masuk harus ganti pasword. perbaiki layanannya dong. Bikikn pusing.",sulit tiap ganti pasword baik layan bikikn pusing,baik,0.2814195908008012
"susah untuk masuk, setiap masuk harus ganti pasword. perbaiki layanannya dong. Bikikn pusing.",sulit tiap ganti pasword baik layan bikikn pusing,baik layan,0.4830439855702218
"susah untuk masuk, setiap masuk harus ganti pasword. perbaiki layanannya dong. Bikikn pusing.",sulit tiap ganti pasword baik layan bikikn pusing,ganti,0.36773813186883836
"susah untuk masuk, setiap masuk harus ganti pasword. perbaiki layanannya dong. Bikikn pusing.",sulit tiap ganti pasword baik layan bikikn pusing,layan,0.2744768131290244
"susah untuk masuk, setiap masuk harus ganti pasword. perbaiki layanannya dong. Bikikn pusing.",sulit tiap ganti pasword baik layan bikikn pusing,pusing,0.46653091137656905
"susah untuk masuk, setiap masuk harus ganti pasword. perbaiki layanannya dong. Bikikn pusing.",sulit tiap ganti pasword baik layan bikikn pusing,sulit,0.2946695221241409
"susah untuk masuk, setiap masuk harus ganti pasword. perbaiki layanannya dong. Bikikn pusing.",sulit tiap ganti pasword baik layan bikikn pusing,tiap,0.4152366178498409
